row_index,provenance,detrended,trendDetectedForDetrend,status,problem_count,warning_count,problems,warnings,raw_path,detrended_path
6536,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_SSS_J153340.5-333253_TIC_309288150_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_SSS_J153340.5-333253_TIC_309288150_TESSCut_detrended.fits
6537,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_CSS_J161936.2-085153_TIC_135827109_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_CSS_J161936.2-085153_TIC_135827109_TESSCut_detrended.fits
6538,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_OGLE-BLG-RRLYR-30986_TIC_1423520105_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_OGLE-BLG-RRLYR-30986_TIC_1423520105_TESSCut_detrended.fits
6539,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[C2001c]_vs5f468_TIC_1718695246_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_[C2001c]_vs5f468_TIC_1718695246_TESSCut_detrended.fits
6540,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_OGLE-BLG-RRLYR-57378_TIC_332321378_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_OGLE-BLG-RRLYR-57378_TIC_332321378_TESSCut_detrended.fits
6541,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V0431_Aps_TIC_1104025049_TESSCut_raw.fits,
6542,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[C2001c]_vs13f158_TIC_1829113465_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_[C2001c]_vs13f158_TIC_1829113465_TESSCut_detrended.fits
6543,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ASASSN-V_J201703.98+241020.8_TIC_88393904_TESSCut_raw.fits,
6544,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BFG-669_TIC_378387617_TESSCut_raw.fits,
6545,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF18abmelxa_TIC_174155514_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF18abmelxa_TIC_174155514_TESSCut_detrended.fits
6546,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[C2001c]_vs3f170_TIC_1721193726_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_[C2001c]_vs3f170_TIC_1721193726_TESSCut_detrended.fits
6547,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V0681_Hya_TIC_390498662_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_V0681_Hya_TIC_390498662_TESSCut_detrended.fits
6548,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_SSS_J124120.3-415850_TIC_73231179_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_SSS_J124120.3-415850_TIC_73231179_TESSCut_detrended.fits
6549,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_OGLE-BLG-RRLYR-27264_TIC_1436223528_TESSCut_raw.fits,
6550,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_CSS_J223825.3+211829_TIC_242502315_TESSCut_raw.fits,
6551,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ASASSN-V_J003522.69+875319.1_TIC_461598274_TESSCut_raw.fits,
6552,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_SSS_J135213.7-240610_TIC_72569528_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_SSS_J135213.7-240610_TIC_72569528_TESSCut_detrended.fits
6553,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_SSS_J104951.0-225338_TIC_167803845_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_SSS_J104951.0-225338_TIC_167803845_TESSCut_detrended.fits
6554,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_SSS_J025521.7-302221_TIC_91554243_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_SSS_J025521.7-302221_TIC_91554243_TESSCut_detrended.fits
6555,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_IQ_Cet_TIC_402026002_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_IQ_Cet_TIC_402026002_TESSCut_detrended.fits
6556,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_SSS_J203658.0-295441_TIC_441329967_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_SSS_J203658.0-295441_TIC_441329967_TESSCut_detrended.fits
6557,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_OGLE-BLG-RRLYR-04483_TIC_1425976079_TESSCut_raw.fits,
6558,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_OGLE-BLG-RRLYR-64437_TIC_1649691063_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_OGLE-BLG-RRLYR-64437_TIC_1649691063_TESSCut_detrended.fits
6559,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V1477_Her_TIC_1270006943_TESSCut_raw.fits,
6560,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_OGLE-BLG-RRLYR-37394_TIC_276511396_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_OGLE-BLG-RRLYR-37394_TIC_276511396_TESSCut_detrended.fits
6561,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_OGLE-BLG-RRLYR-43546_TIC_22431917_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_OGLE-BLG-RRLYR-43546_TIC_22431917_TESSCut_detrended.fits
6562,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V7706_Sgr_TIC_1828029045_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_V7706_Sgr_TIC_1828029045_TESSCut_detrended.fits
6563,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_SSS_J130640.3-433217_TIC_258516684_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_SSS_J130640.3-433217_TIC_258516684_TESSCut_detrended.fits
6564,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_LN_Cet_TIC_369577387_TESSCut_raw.fits,
6565,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_SSS_J211744.6-252249_TIC_290079409_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_SSS_J211744.6-252249_TIC_290079409_TESSCut_detrended.fits
6566,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V0338_Com_TIC_953961908_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_V0338_Com_TIC_953961908_TESSCut_detrended.fits
6567,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_SSS_J052713.3-563236_TIC_382201546_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_SSS_J052713.3-563236_TIC_382201546_TESSCut_detrended.fits
6568,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_OGLE-BLG-RRLYR-43275_TIC_42048766_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_OGLE-BLG-RRLYR-43275_TIC_42048766_TESSCut_detrended.fits
6569,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_DQ_Ari_TIC_118295747_TESSCut_raw.fits,
6570,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_SSS_J070449.9-460337_TIC_130651048_TESSCut_raw.fits,
6571,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_CSS_J001812.9+210201_TIC_150905969_TESSCut_raw.fits,
6572,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_OGLE-BLG-RRLYR-13023_TIC_194789905_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_OGLE-BLG-RRLYR-13023_TIC_194789905_TESSCut_detrended.fits
6573,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_SSS_J103527.5-315230_TIC_53856412_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_SSS_J103527.5-315230_TIC_53856412_TESSCut_detrended.fits
6574,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_LINEAR_7337289_TIC_405645582_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_LINEAR_7337289_TIC_405645582_TESSCut_detrended.fits
6575,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_CSS_J225741.0-141229_TIC_111183909_TESSCut_raw.fits,
6576,,False,False,ok,0,0,,,,
6577,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_SSS_J211819.3-471755_TIC_139091502_TESSCut_raw.fits,
6578,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V0809_Peg_TIC_96703870_TESSCut_raw.fits,
6579,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_LINEAR_6182790_TIC_150185342_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_LINEAR_6182790_TIC_150185342_TESSCut_detrended.fits
6580,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_OGLE-BLG-RRLYR-36395_TIC_1602052595_TESSCut_raw.fits,
6581,,False,False,ok,0,0,,,,
6582,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_OGLE-GD-RRLYR-04936_TIC_271081443_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_OGLE-GD-RRLYR-04936_TIC_271081443_TESSCut_detrended.fits
6583,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_OGLE-BLG-RRLYR-04595_TIC_1418050497_TESSCut_raw.fits,
6584,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_OGLE-BLG-RRLYR-00971_TIC_1436891146_TESSCut_raw.fits,
6585,QLP,False,False,ok,0,0,,,,
6586,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_SSS_J144213.5-242432_TIC_49888_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_SSS_J144213.5-242432_TIC_49888_TESSCut_detrended.fits
6587,QLP,False,False,ok,0,0,,,,
6588,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_SSS_J190354.8-500458_TIC_7014453_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_SSS_J190354.8-500458_TIC_7014453_TESSCut_detrended.fits
6589,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_Swift_J1741.5-6548_TIC_1509785186_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_Swift_J1741.5-6548_TIC_1509785186_TESSCut_detrended.fits
6590,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_Swift_J1753.7-2544_TIC_132729898_TESSCut_raw.fits,
6591,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BMY-901_TIC_388946125_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BMY-901_TIC_388946125_TESSCut_detrended.fits
6592,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J073634.13+653854.9_TIC_85239718_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J073634.13+653854.9_TIC_85239718_TESSCut_detrended.fits
6593,SPOC,False,False,ok,0,0,,,,
6594,QLP,False,False,ok,0,0,,,,
6595,QLP,False,False,ok,0,0,,,,
6596,SPOC,False,False,ok,0,0,,,,
6597,SPOC,False,False,ok,0,0,,,,
6598,SPOC,False,False,ok,0,0,,,,
6599,SPOC,False,False,ok,0,0,,,,
6600,SPOC,False,False,ok,0,0,,,,
6601,SPOC,False,False,ok,0,0,,,,
6602,QLP,False,False,ok,0,0,,,,
6603,QLP,False,False,ok,0,0,,,,
6604,SPOC,False,False,ok,0,0,,,,
6605,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BKN-999_TIC_179046372_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BKN-999_TIC_179046372_TESSCut_detrended.fits
6606,QLP,False,False,ok,0,0,,,,
6607,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BKQ-174_TIC_404931974_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BKQ-174_TIC_404931974_TESSCut_detrended.fits
6608,SPOC,False,False,ok,0,0,,,,
6609,SPOC,False,False,ok,0,0,,,,
6610,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BKN-787_TIC_678028724_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BKN-787_TIC_678028724_TESSCut_detrended.fits
6611,QLP,False,False,ok,0,0,,,,
6612,SPOC,False,False,ok,0,0,,,,
6613,QLP,False,False,ok,0,0,,,,
6614,SPOC,False,False,ok,0,0,,,,
6615,SPOC,False,False,ok,0,0,,,,
6616,SPOC,False,False,ok,0,0,,,,
6617,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BKG-550_TIC_316021036_TESSCut_raw.fits,
6618,QLP,False,False,ok,0,0,,,,
6619,QLP,False,False,ok,0,0,,,,
6620,QLP,False,False,ok,0,0,,,,
6621,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_CXOGC_J174528.7-290942_TIC_204255956_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_CXOGC_J174528.7-290942_TIC_204255956_TESSCut_detrended.fits
6622,SPOC,False,False,ok,0,0,,,,
6623,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_IGR_J18214-1318_TIC_117198050_TESSCut_raw.fits,
6624,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BKQ-325_TIC_612302285_TESSCut_raw.fits,
6625,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BPW-726_TIC_181051830_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BPW-726_TIC_181051830_TESSCut_detrended.fits
6626,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BPS-019_TIC_181454476_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BPS-019_TIC_181454476_TESSCut_detrended.fits
6627,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BPN-109_TIC_181879675_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BPN-109_TIC_181879675_TESSCut_detrended.fits
6628,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BMK-921_TIC_181043458_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BMK-921_TIC_181043458_TESSCut_detrended.fits
6629,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BPG-430_TIC_182905480_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BPG-430_TIC_182905480_TESSCut_detrended.fits
6630,QLP,False,False,ok,0,0,,,,
6631,SPOC,False,False,ok,0,0,,,,
6632,SPOC,False,False,ok,0,0,,,,
6633,SPOC,False,False,ok,0,0,,,,
6634,SPOC,False,False,ok,0,0,,,,
6635,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BNN-061_TIC_228731055_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BNN-061_TIC_228731055_TESSCut_detrended.fits
6636,SPOC,False,False,ok,0,0,,,,
6637,SPOC,False,False,ok,0,0,,,,
6638,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_SAX_J1806.5-2215_TIC_1615189549_TESSCut_raw.fits,
6639,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V7154_Sgr_TIC_1707649397_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_V7154_Sgr_TIC_1707649397_TESSCut_detrended.fits
6640,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V7155_Sgr_TIC_1707649325_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_V7155_Sgr_TIC_1707649325_TESSCut_detrended.fits
6641,SPOC,False,False,ok,0,0,,,,
6642,SPOC,False,False,ok,0,0,,,,
6643,QLP,False,False,ok,0,0,,,,
6644,SPOC,False,False,ok,0,0,,,,
6645,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_10048_TIC_427352824_TESSCut_raw.fits,
6646,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_10324_TIC_427373733_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_[H97b]_10324_TIC_427373733_TESSCut_detrended.fits
6647,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_PTF1_7-3471_TIC_269117742_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_PTF1_7-3471_TIC_269117742_TESSCut_detrended.fits
6648,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_11073_TIC_427454385_TESSCut_raw.fits,
6649,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_722_TIC_427395491_TESSCut_raw.fits,
6650,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_10720_TIC_427396319_TESSCut_raw.fits,
6651,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_1028_TIC_427396392_TESSCut_raw.fits,
6652,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_10384_TIC_427394362_TESSCut_raw.fits,
6653,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_184_TIC_427374070_TESSCut_raw.fits,
6654,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_10716_TIC_427396243_TESSCut_raw.fits,
6655,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BMS-506_TIC_276013673_TESSCut_raw.fits,
6656,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_10591_TIC_427393817_TESSCut_raw.fits,
6657,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_10126_TIC_427352787_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_[H97b]_10126_TIC_427352787_TESSCut_detrended.fits
6658,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_10111_TIC_427352707_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_[H97b]_10111_TIC_427352707_TESSCut_detrended.fits
6659,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_979_TIC_427396145_TESSCut_raw.fits,
6660,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_760b_TIC_710321399_TESSCut_raw.fits,
6661,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_11083_TIC_427454267_TESSCut_raw.fits,
6662,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_287_TIC_427394513_TESSCut_raw.fits,
6663,QLP,False,False,ok,0,0,,,,
6664,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_110_TIC_427374108_TESSCut_raw.fits,
6665,SPOC,False,False,ok,0,0,,,,
6666,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_11028_TIC_710321494_TESSCut_raw.fits,
6667,QLP,False,False,ok,0,0,,,,
6668,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_10245_TIC_427374202_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_[H97b]_10245_TIC_427374202_TESSCut_detrended.fits
6669,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_5160_TIC_427396187_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_[H97b]_5160_TIC_427396187_TESSCut_detrended.fits
6670,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_3121_TIC_427395355_TESSCut_raw.fits,
6671,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_3033_TIC_427352795_TESSCut_raw.fits,
6672,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_10893_TIC_710321475_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_[H97b]_10893_TIC_710321475_TESSCut_detrended.fits
6673,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_11026_TIC_710321169_TESSCut_raw.fits,
6674,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_PTF1_2-8756_TIC_264483288_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_PTF1_2-8756_TIC_264483288_TESSCut_detrended.fits
6675,QLP,False,False,ok,0,0,,,,
6676,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_10744_TIC_427396269_TESSCut_raw.fits,
6677,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_11095_TIC_427454371_TESSCut_raw.fits,
6678,SPOC,False,False,ok,0,0,,,,
6679,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_10970_TIC_710321428_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_[H97b]_10970_TIC_710321428_TESSCut_detrended.fits
6680,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_11061_TIC_427454368_TESSCut_raw.fits,
6681,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_944_TIC_427396249_TESSCut_raw.fits,
6682,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_10072_TIC_710320343_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_[H97b]_10072_TIC_710320343_TESSCut_detrended.fits
6683,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_10968_TIC_427454262_TESSCut_raw.fits,
6684,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_10045_TIC_427352716_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_[H97b]_10045_TIC_427352716_TESSCut_detrended.fits
6685,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_11008_TIC_427454254_TESSCut_raw.fits,
6686,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V2360_Ori_TIC_427395426_TESSCut_raw.fits,
6687,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_333_TIC_427395307_TESSCut_raw.fits,
6688,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_10226_TIC_427373725_TESSCut_raw.fits,
6689,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_10644_TIC_427394013_TESSCut_raw.fits,
6690,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_3035_TIC_427352798_TESSCut_raw.fits,
6691,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_711_TIC_427395341_TESSCut_raw.fits,
6692,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_806_TIC_427395032_TESSCut_raw.fits,
6693,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_10910_TIC_427454561_TESSCut_raw.fits,
6694,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_146_TIC_427374056_TESSCut_raw.fits,
6695,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[H97b]_325_TIC_427393771_TESSCut_raw.fits,
